CARRIER,CONTRACT_TYPE,ELIGIBLE_GROUP,HEADCOUNT,INDUSTRY,PLAN_LEVEL,CATEGORY,SUB_CATEGORY,VALUE
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_100
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_50_99
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_MORE
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,ROUTINE_TESTING,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,RATE_INFORMATION,PREMIUM_EMPLOYEE,240
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,RATE_INFORMATION,PREMIUM_PARTNER,448
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,RATE_INFORMATION,SURCHARGE_PARTNER,208
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,RATE_INFORMATION,PREMIUM_FAMILY,555
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,COMPLEX,RATE_INFORMATION,SURCHARGE_FAMILY,315
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,HOME_VISIT,UNLIMITED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_50_99
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_MORE
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,INPATIENT,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,PREMIUM_EMPLOYEE,291
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,PREMIUM_PARTNER,546
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,SURCHARGE_PARTNER,255
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,PREMIUM_FAMILY,674
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,SURCHARGE_FAMILY,383
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,HOME_VISIT,UNLIMITED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_100
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_50_99
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_MORE
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,INPATIENT,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,PREMIUM_EMPLOYEE,425
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,PREMIUM_PARTNER,817
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,SURCHARGE_PARTNER,392
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,PREMIUM_FAMILY,1014
LUX_MED,INSURANCE,ALL_EMPLOYEES,0-150,FINANCE_CONSULTING,VIP,RATE_INFORMATION,SURCHARGE_FAMILY,589
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,HOME_VISIT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,PHYSIOTHERAPY,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,DENTAL_TREATMENT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,VACCINATION,INFLUENZA
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,COST_REIMBURSEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,PREMIUM_EMPLOYEE,61
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,PREMIUM_PARTNER,124
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,SURCHARGE_PARTNER,63
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,PREMIUM_FAMILY,162
LUX_MED,INSURANCE,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,SURCHARGE_FAMILY,101
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,HOME_VISIT,UNLIMITED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,DENTAL_TREATMENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_MORE
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,OTHER_FEATURES,COST_REIMBURSEMENT,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,RATE_INFORMATION,PREMIUM_EMPLOYEE,105
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,RATE_INFORMATION,PREMIUM_PARTNER,210
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,RATE_INFORMATION,SURCHARGE_PARTNER,105
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,RATE_INFORMATION,PREMIUM_FAMILY,261
LUX_MED,INSURANCE,DIRECTORS,501-1000,MANUFACTURING,EXTENDED,RATE_INFORMATION,SURCHARGE_FAMILY,156
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,HOME_VISIT,UNLIMITED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,DENTAL_TREATMENT,NOT_INCLUDED
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_50_99
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_MORE
LUX_MED,INSURANCE,BOARD_MEMBERS,501-1000,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
